,State_name,County_name,Year,avgAQI_o3,avgAQI_co,avgAQI_no2,avgAQI_so2,avgAQI_pm25,Population
825,Virginia,Charles,2017,37.26229508,,10.82548476,3.379120879,28.8442623,7004
826,Virginia,Chesterfield,2017,37.55833333,,,,29.63934426,343599
827,Virginia,Fairfax,2017,40.41869919,6.367977528,25.25479452,0.422222222,28.50564972,1148433
828,Virginia,Fauquier,2017,35.59756098,,,,,69465
829,Virginia,Frederick,2017,37.9055794,,,,31.01724138,86484
830,Virginia,Giles,2017,39.65266106,,,55.13864307,,16837
831,Virginia,Hanover,2017,39.60416667,,,,,105923
832,Virginia,Henrico,2017,36.94692737,3.393939394,15.26058632,0.399441341,29.89090909,327898
833,Virginia,Loudoun,2017,42.15853659,,12.71506849,,30.21367521,398080
834,Virginia,Madison,2017,39.84848485,,,,,13277
835,Virginia,Prince Edward,2017,35.61111111,,,,,22703
836,Virginia,Prince William,2017,41.0083682,,8.416438356,,,463023
837,Virginia,Roanoke,2017,39.06097561,3.490250696,11.59178082,0.364383562,27.31955923,93730
838,Virginia,Rockbridge,2017,36.95528455,,,,,22659
839,Virginia,Rockingham,2017,38.95528455,,17.79726027,0.161643836,28.40336134,80227
840,Virginia,Stafford,2017,38.27477477,,,,,146649
841,Virginia,Wythe,2017,39.7804878,,,,,28882
842,Virginia,Bristol City,2017,,,,,29.67256637,16790
843,Virginia,Covington City,2017,,,,8.838888889,,5531
844,Virginia,Hampton City,2017,41.05284553,2.443835616,7.893150685,0.662921348,26.3826087,134669
845,Virginia,Lynchburg City,2017,,,,,26.65789474,80995
846,Virginia,Norfolk City,2017,,3.325648415,15.67621777,0.198863636,28.75206612,244703
847,Virginia,Richmond City,2017,,4.211428571,22.00854701,,33.71666667,227032
848,Virginia,Salem City,2017,,,,,28.76785714,25862
849,Virginia,Suffolk City,2017,37.69547325,,,,,90237
850,Virginia,Virginia Beach City,2017,,,,,27.46781116,450435
851,Washington,Benton,2017,53.95798319,,,,,198171
852,Washington,Chelan,2017,,,,0.027624309,,76533
853,Washington,Clallam,2017,32.58892128,,,,,75474
854,Washington,Clark,2017,37.36842105,,,,,474643
855,Washington,Grant,2017,,,9.614814815,,,95158
856,Washington,King,2017,34.53473945,7.029325513,27.859375,,25.14159292,2188649
857,Washington,Pierce,2017,41.27840909,,25.88285714,,30.22941176,876764
858,Washington,Skagit,2017,29.29145729,,9.74556213,,,125619
859,Washington,Spokane,2017,44.70234114,,,,,506152
860,Washington,Thurston,2017,37.86928105,,,,,280588
861,Washington,Whatcom,2017,31.31491713,,,19.33850494,,221404
862,Washington,Yakima,2017,,,,,39.00847458,250193
863,West Virginia,Berkeley,2017,37.0203252,,,,34.53333333,114920
864,West Virginia,Brooke,2017,,,,7.894444444,36.8,22443
865,West Virginia,Cabell,2017,39.43495935,,,,32.26890756,94958
866,West Virginia,Gilmer,2017,31.075,,,,,8005
867,West Virginia,Greenbrier,2017,38.64081633,,,,,35287
868,West Virginia,Hancock,2017,39.54693878,,,6.002739726,33.875,29448
869,West Virginia,Harrison,2017,,,,,31.08333333,67811
870,West Virginia,Kanawha,2017,34.60547945,3.673972603,,1.343373494,30.27705628,183293
871,West Virginia,Marion,2017,,,,,32.125,56337
872,West Virginia,Marshall,2017,,,,3.42739726,37.07438017,31190
873,West Virginia,Mason,2017,,,,7.347945205,,26801
874,West Virginia,Mineral,2017,,,,20.37299035,,27222
875,West Virginia,Monongalia,2017,38.76734694,,,2.310650888,29.94871795,105030
876,West Virginia,Ohio,2017,41.41463415,,,,32.325,42035
877,West Virginia,Tucker,2017,35.54415954,,,,,6915
878,West Virginia,Wood,2017,37.80487805,,,6.921126761,33.38596491,85104
879,Wisconsin,Ashland,2017,33.03013699,,,,14.22413793,15500
880,Wisconsin,Brown,2017,37.07142857,,,2.140495868,28.36956522,262052
881,Wisconsin,Columbia,2017,39.29288703,,,,,57248
882,Wisconsin,Dane,2017,40.03862661,,,0.736986301,30.05228758,536416
883,Wisconsin,Dodge,2017,,2.145205479,,0.224657534,27.72916667,87786
884,Wisconsin,Door,2017,38.5907173,,,,,27483
885,Wisconsin,Eau Claire,2017,35.57258065,,,,25.38333333,103671
886,Wisconsin,Fond du Lac,2017,38.13807531,,,,,102548
887,Wisconsin,Forest,2017,34.59504132,,,0.065934066,15.52941176,8970
888,Wisconsin,Grant,2017,,,,,28.91304348,51999
889,Wisconsin,Jefferson,2017,40.30894309,,,,,84832
890,Wisconsin,Kenosha,2017,45.90981964,,,,29.0375,168521
891,Wisconsin,Kewaunee,2017,40.34599156,,,,,20445
892,Wisconsin,La Crosse,2017,36.89473684,,,,27.41414141,118274
893,Wisconsin,Manitowoc,2017,39.65822785,,1.64,,,79175
894,Wisconsin,Marathon,2017,37.0464135,,,,,135732
895,Wisconsin,Milwaukee,2017,37.71957041,3.019886364,20.45555556,0.421917808,32.36075949,952085
896,Wisconsin,Oneida,2017,,,,4.830136986,,35254
897,Wisconsin,Outagamie,2017,37.93248945,,,11.18630137,26.53947368,186059
898,Wisconsin,Ozaukee,2017,42.17987152,,,,24.66666667,88429
899,Wisconsin,Racine,2017,47.66521739,,,,,196071
900,Wisconsin,Rock,2017,41.19747899,,,,,162309
901,Wisconsin,Sauk,2017,37.9612069,,,,23.47457627,63981
902,Wisconsin,Sheboygan,2017,42.80824742,,,,,115344
903,Wisconsin,Taylor,2017,33.84943182,,,,18.875,20321
904,Wisconsin,Vilas,2017,35.42194093,,,,15.1025641,21683
905,Wisconsin,Walworth,2017,39.7877551,,,,,103082
906,Wisconsin,Waukesha,2017,38.75105485,,,,,400621
907,Wyoming,Albany,2017,47.39349593,,17.02057613,0.188888889,21.09090909,38332
908,Wyoming,Big Horn,2017,37.71823204,,,,,11906
909,Wyoming,Campbell,2017,40.85890411,,7.821100917,,,46242
910,Wyoming,Carbon,2017,43.97534247,,7.457865169,6.536986301,,15303
911,Wyoming,Converse,2017,41.88219178,0.351851852,5.950684932,1.781163435,,13809
912,Wyoming,Fremont,2017,44.90373563,,0.536549708,18.61917808,15.59197787,39803
913,Wyoming,Laramie,2017,44.72828508,1.848314607,22.54255319,0.291938998,18.66666667,98327
914,Wyoming,Natrona,2017,41.95169082,,11.88746569,1.793053546,19.50909091,79547
915,Wyoming,Park,2017,,,,,20.24528302,29568
916,Wyoming,Sheridan,2017,42.56367925,,13.95762712,0.215686275,26.87619048,30210
917,Wyoming,Sublette,2017,45.6820466,,5.003844042,,22.92520776,9799
918,Wyoming,Sweetwater,2017,41.71362373,,8.001369863,3.638545953,22.73770492,43534
919,Wyoming,Teton,2017,41.92253521,2.164383562,,,15.53517588,23265
920,Wyoming,Uinta,2017,44.12672176,,4.539726027,,,20495
921,Wyoming,Weston,2017,41.45846154,,,0.440111421,,6927
