State_name,County_name,avgAQI_o3,avgAQI_co,avgAQI_no2,avgAQI_so2,avgAQI_pm25,Population,Log_Population,Temperature,Wind,RH
Oklahoma,Dewey,41.425,,,,,4878,3.688241796,,,
Oklahoma,Garfield,,,,7.073033708,,61581,4.789446737,62.80800807,97.6698793,64.00510261
Oklahoma,Grady,,,9.453608247,,,54943,4.739912369,52.27555396,97.62171043,60.02618104
Oklahoma,Jefferson,42.74297189,,,,,6183,3.791199246,,,
Oklahoma,Kay,40.00719424,,,7.829201102,,44544,4.648789214,59.91969256,,42.47660159
Oklahoma,Lincoln,26.33333333,,,,,35142,4.545826474,38.12857744,,65.73127111
Oklahoma,Love,48.69741697,,,,,10034,4.001474097,,,
Oklahoma,McClain,41.1281337,,,,,39343,4.594867473,,,
Oklahoma,Mayes,38.97212544,,,7.830136986,,40921,4.611946238,60.87648464,86.75284255,66.24619672
Oklahoma,Muskogee,,,,8.387464387,,69086,4.839390048,63.02183271,88.72863479,66.49460275
Oklahoma,Oklahoma,40.9380863,4.977808599,21.28935532,0.326027397,30.2557377,787958,5.896503069,63.49568565,92.29825746,59.22855145
Oklahoma,Osage,39.42896936,,,,,47233,4.674245531,,,
Oklahoma,Ottawa,35.58823529,,,,,31312,4.495710808,61.80089635,,66.65990718
Oklahoma,Pittsburg,36.75498575,,,,32.26666667,44184,4.64526503,,,
Oklahoma,Sequoyah,36.07368421,,10.8150289,,33.57024793,41252,4.615445009,62.93507528,,66.96178575
Oklahoma,Tulsa,37.96952909,3.785714286,15.46428571,1.736073059,31.2991453,646266,5.810411308,,,
Oklahoma,Washington,39.4056338,,,,,51932,4.715435048,,,
Oregon,Clackamas,44.02649007,,,,,412672,5.615605003,52.81541542,82.19439499,
Oregon,Columbia,33.76973684,,,,,51782,4.71417882,53.22599059,117.7068137,
Oregon,Crook,,,,,38.17857143,23123,4.364044179,48.74061814,108.4958037,58.7070676
Oregon,Harney,,,,,38.85245902,7289,3.86266795,47.45691258,112.8855001,
Oregon,Jackson,49.17763158,,,,44.15384615,217479,5.337417327,52.97306134,115.4976607,74.87017646
Oregon,Josephine,,,,,41.56896552,86352,4.936272401,54.39468928,116.3625459,
Oregon,Klamath,,,,,38.74590164,66935,4.825653268,47.81494045,114.497119,61.42810006
Oregon,Lake,,,,,36.60185185,7863,3.895588276,48.01642844,86.29917921,
Oregon,Lane,37.04220779,,,,33.95925926,374748,5.573739324,,101.9551566,
Oregon,Marion,40.77922078,,,,,341286,5.533118473,63.79692388,103.7371154,
Oregon,Multnomah,30.67601246,4.368181818,15.7150838,0.502824859,29.86554622,807555,5.90717211,54.43140056,118.1497933,
Oregon,Umatilla,49.66233766,,,,,76985,4.886406114,71.12347473,99.31034694,
Oregon,Wasco,40.56666667,,,,,26437,4.422212171,,,
Oregon,Washington,31.11157895,4.261589404,20.22465753,,30.53164557,588957,5.770083588,53.88077438,89.86254246,69.97462715
Pennsylvania,Adams,37.23383769,1.274787535,2.332335329,,,102336,5.010028438,,,
Pennsylvania,Allegheny,40.227,6.248968363,16.22036262,10.11344922,40.98868374,1223048,6.087443502,54.42228697,99.91210472,70.15770245
Pennsylvania,Armstrong,36.82708934,,,,,65642,4.817181805,,,
Pennsylvania,Beaver,37.57630332,,17.67032967,4.187671233,37.15686275,166140,5.220474206,,,
Pennsylvania,Berks,35.06751055,,,1.397222222,33.42028986,417854,5.621024564,,,
Pennsylvania,Blair,34.95114943,,,1.289256198,,123457,5.091515719,,,
Pennsylvania,Bradford,32.60941828,,7.233802817,,,60853,4.784281993,,,
Pennsylvania,Bucks,38.59104478,,,,,628341,5.798195399,,,
Pennsylvania,Cambria,34.79395604,1.557692308,13,3.442307692,,133054,5.124027935,,,
Pennsylvania,Centre,36.17941586,,9.157593123,1.222560976,,162660,5.211280768,,,
Pennsylvania,Chester,38.18879056,,,,31.49152542,519293,5.715412468,,,
Pennsylvania,Clearfield,37.20689655,,,,,79685,4.901376577,,,
Pennsylvania,Cumberland,,,,,31.61242604,250066,5.398054647,,,
Pennsylvania,Dauphin,32.76237624,,,,33.8125,275710,5.440452518,,,
Pennsylvania,Delaware,35.53185596,,21.94480519,2.241486068,,564696,5.751814711,,,
Pennsylvania,Elk,36.70809249,,,,,30197,4.479963799,,,
Pennsylvania,Erie,36.38121547,1.161764706,10.24776119,,,274541,5.438607211,,,
Pennsylvania,Franklin,34.01388889,,,,,154234,5.188180122,,,
Pennsylvania,Greene,37.2183908,,,,,36770,4.56549363,,,
Pennsylvania,Indiana,39.45152355,,,5.553424658,,84953,4.92917872,,,
Pennsylvania,Lackawanna,32.69731259,2.292397661,20.82967033,,,210761,5.323790251,,,
Pennsylvania,Lancaster,34.62660944,,,,37.46969697,542903,5.734722242,,,
Pennsylvania,Lawrence,35.41643836,,,2.231197772,,87069,4.939863557,,,
Pennsylvania,Lebanon,35.05753425,,,,35.86039886,139754,5.145364247,,,
Pennsylvania,Lehigh,34.64225352,,,,,366494,5.564066869,,,
Pennsylvania,Luzerne,33.67318436,,,0.752747253,,317343,5.501528923,,,
Pennsylvania,Lycoming,35.12209302,,,,,113841,5.056298702,,,
Pennsylvania,Mercer,37.58428571,,,,,111750,5.048247532,,,
Pennsylvania,Monroe,35.16944444,,,,,168046,5.225428179,,,
Pennsylvania,Montgomery,37.34985423,,,,,826075,5.917019479,,,
Pennsylvania,Northampton,35.7788873,,16.11585366,8.475274725,32.32298137,303405,5.482022734,,,
Pennsylvania,Philadelphia,36.11210191,5.137805984,18.66432584,2.187327824,33.87469287,1580863,6.198894235,57.46187846,93.72359052,58.59907261
Pennsylvania,Somerset,36.92054795,,,,,74501,4.872162102,,,
Pennsylvania,Tioga,36.48895028,,3.266853933,,,40793,4.610585645,,,
Pennsylvania,Warren,,,,7.483146067,,39659,4.598341759,,,
Pennsylvania,Washington,36.69944341,,9.853025937,3.043352601,34.94940476,207298,5.316595112,,,
Pennsylvania,Westmoreland,34.74301676,,,,,352627,5.547315562,,,
Pennsylvania,York,35.62181303,2.497175141,18.88950276,1.97632312,,446078,5.649410805,,,
Rhode Island,Kent,39.74384236,,1.980392157,,,163760,5.21420783,50.56478406,96.84735595,75.8143116
Rhode Island,Providence,38.04958678,5.684062059,19.08767123,0.32739726,29.34770115,637357,5.80438276,52.60420322,100.7820356,68.83273165
Rhode Island,Washington,40.41860465,,,,20.96089385,126150,5.100887255,52.49232288,99.66972221,
South Carolina,Abbeville,25,,,,,24722,4.393083602,,,
South Carolina,Anderson,35.79323308,,,,,198759,5.298326803,,,
South Carolina,Berkeley,34.5515873,,,,,217937,5.338330968,,,
South Carolina,Charleston,34.6875,,3.6,2.059800664,30.20733652,401438,5.60361848,,114.3756996,
South Carolina,Chesterfield,37.34365325,,,,28.73469388,45948,4.662266612,,,
South Carolina,Darlington,38.62857143,,,,,67265,4.827789147,,,
South Carolina,Edgefield,34.98407643,,,,32.36,26693,4.426397386,,,
South Carolina,Florence,,,,,31.51648352,138566,5.14165668,,,
South Carolina,Greenville,37.29362881,,17.82739726,0.049382716,33.97815534,506837,5.704868312,,83.4010608,
South Carolina,Horry,33.46796657,,,,,333268,5.522793615,,,
South Carolina,Lexington,,,,0.130193906,36.05851064,290642,5.463358373,,,
South Carolina,Oconee,35.90934066,,,0.041208791,,77270,4.888010912,,,
South Carolina,Pickens,38.92766727,,,,,123479,5.091593104,,,
South Carolina,Richland,35.74670433,3.02266289,10.02881844,0.159317212,32.70491803,411592,5.614466925,65.75677195,92.3444697,67.43864464
South Carolina,Spartanburg,42.06374502,,,,32.89310345,306854,5.486931789,,,
South Carolina,York,37.9924812,,,,,266439,5.425597795,,,
South Dakota,Brown,,,,,22.50819672,39178,4.593042262,,,
South Dakota,Minnehaha,,,,,25.94915254,188616,5.27557853,,,
South Dakota,Pennington,,,,,22.79661017,110141,5.041949015,,,
Tennessee,Anderson,40.02845528,,,1.394957983,,76257,4.882279716,,,
Tennessee,Blount,40.28477905,1.836206897,,,30.88135593,129929,5.113706096,57.74228287,102.625611,74.02326592
Tennessee,Claiborne,35.94334278,,,,,31609,4.499810756,,,
Tennessee,Davidson,39.548,5.965317919,21.48356164,0.543956044,36.3189911,691243,5.839630746,,,
Tennessee,DeKalb,35.53424658,,,,,19852,4.297804267,,,
Tennessee,Dyer,,,,,27.125,37463,4.573602552,,,
Tennessee,Hamilton,41.92682927,,,,33.83913043,361613,5.558244035,,,
Tennessee,Jefferson,44.66169154,,,,,53804,4.730814564,,,
Tennessee,Knox,40.56198347,,,,33.67901235,461860,5.664510351,,,
Tennessee,Lawrence,,,,,27.01818182,43396,4.637449701,,,
Tennessee,Loudon,40.18181818,,,,31.1,52152,4.717270968,,,
Tennessee,McMinn,,,,,28.57142857,52877,4.723266807,,,
Tennessee,Madison,,,,,28.52212389,97643,4.989641114,,,
Tennessee,Maury,,,,,26.31481481,92163,4.964556603,,,
Tennessee,Putnam,,,,,27.47727273,77674,4.890275671,,,
Tennessee,Roane,,,,,30.06896552,53036,4.724570762,,,
Tennessee,Sevier,42.82967033,,,,,97638,4.989618875,50.77209231,105.5170905,76.25486279
Tennessee,Shelby,39.88333333,3.56456044,18.6109589,0.652892562,33.55988858,936961,5.971721514,63.23324732,83.17073132,74.98407798
Tennessee,Sullivan,42.82845188,,,28.45007032,27.84705882,157158,5.196336493,,,
Tennessee,Sumner,41.49593496,,,,29.71052632,183545,5.263742558,,,
Tennessee,Williamson,38.74654378,,,,,226257,5.354602024,,,
Tennessee,Wilson,38.30125523,,,,,136442,5.134948077,,,
Texas,Bell,41.54595336,,,,,347833,5.541370782,68.84222987,90.08395312,
Texas,Bexar,37.63507779,5.26446281,13.44863336,5.11281337,34.4612069,1958578,6.291940872,70.99279999,74.79803057,
Texas,Bowie,,,,,36.67213115,94012,4.973183292,66.26839027,72.36929739,
Texas,Brazoria,36.41678521,,8.728429986,,,362457,5.559256492,71.24581234,83.68653143,
Texas,Brewster,41.15342466,,,,26.70183486,9337,3.970207359,70.48460522,104.6212162,42.4959103
Texas,Cameron,29.84144645,5.303867403,,,37.55357143,423725,5.627084088,76.2644959,80.34511859,
Texas,Collin,41.28493151,,,,,969603,5.986593951,67.19634884,88.44323431,
Texas,Dallas,37.2632312,,14.58645929,,36.37572254,2618148,6.417994193,68.47536535,85.37468714,53.18940128
Texas,Denton,40.51643836,,11.3434903,,,836210,5.922315357,66.39655951,89.06950949,57.44508614
Texas,Ellis,37.72815534,,8.916897507,0.55801105,,173620,5.239599752,67.63247298,91.40594295,57.07403825
Texas,El Paso,40.83250139,5.102739726,26.39832536,1.13255814,34.30409357,840410,5.924491211,68.83058599,93.38172765,33.38253103
Texas,Freestone,,,,4.365079365,,19625,4.292809665,55.4781746,99.03945583,
Texas,Galveston,38.82507289,,5.756302521,1.974431818,27.08724832,335036,5.525091475,72.39014045,78.53271674,69.28151165
Texas,Gregg,,,7.030136986,,,123367,5.091199004,67.27240993,86.4802948,
Texas,Harris,33.58080808,6.105491329,17.54596671,1.135872655,40.01058201,4652980,6.667731186,72.03011214,83.13567254,65.88300935
Texas,Harrison,34.53719008,,5.48603352,7.153203343,34.55737705,66661,4.823871824,66.46356831,82.95820088,
Texas,Hidalgo,29.19726027,,,,37.26219512,860661,5.934832124,76.27124326,80.44460335,
Texas,Hood,38.02359882,,,,,58273,4.765467377,67.5755965,94.2914754,
Texas,Howard,,,,25.5380117,,36040,4.556784782,66.30323559,85.43641609,
Texas,Hunt,35.97260274,,7.84109589,,,93872,4.972536071,66.00685429,88.392805,
Texas,Hutchinson,,,,45.67768595,,21375,4.329906123,60.3645496,95.79182465,
Texas,Jefferson,34.08233276,2.601173021,8.852691218,6.993013972,,256299,5.408746912,70.72950982,80.09696203,70.82101807
Texas,Johnson,43.79178082,,,,,167301,5.223498537,66.6843343,94.49238881,
Texas,Kaufman,36.57142857,,7.11878453,1.824840764,,122883,5.089491805,67.35535414,84.60707505,61.46302571
Texas,McLennan,38.22395833,2.141361257,5.46875,0.78125,,251259,5.400121627,67.00894268,89.76727939,
Texas,Milam,,,,4.687671233,,25053,4.398859738,69.47481994,97.52835151,
Texas,Montgomery,40.23835616,,7.134246575,,,570934,5.756585907,69.59498864,79.0741868,
Texas,Navarro,38.59178082,,6.927170868,10.69241573,,48701,4.687537879,68.09350176,86.78891049,60.7671651
Texas,Nueces,32.1372549,,,0.60940499,33.93277311,361221,5.557772991,74.22438322,78.97204175,
Texas,Orange,,,9.406162465,11.82719547,41.85106383,85047,4.929658999,69.79174992,80.03410655,
Texas,Parker,37.77961433,,,,,133463,5.125360883,66.08814092,84.34235003,
Texas,Polk,31.7816092,,,,,49162,4.691629542,,,
Texas,Potter,,,,10.79178082,,120458,5.080835648,59.11707868,95.8604629,
Texas,Randall,44.35616438,,,,,134442,5.128534965,,,
Texas,Robertson,,,,2.098630137,,17203,4.235604189,68.91898958,84.96489339,
Texas,Rockwall,36.78143713,,,,,96788,4.985821516,67.50702426,83.7066445,
Texas,Rusk,,,,8.03030303,,52833,4.722905272,54.7367762,96.60352901,
Texas,Smith,36.87327824,,3.967032967,,,227727,5.357414525,67.08028812,85.51896962,
Texas,Tarrant,39.1293578,5.673972603,16.48478415,,34.77439024,2054475,6.312700861,67.81222009,90.53368696,56.55828894
Texas,Titus,,,,5.120547945,,32904,4.517248697,66.6654238,90.99887555,
Texas,Travis,37.0523416,6.079452055,22.92328767,,37.6,1226698,6.088737657,70.11728385,87.05254648,
Texas,Victoria,33.58448753,,,,,92084,4.964184176,72.38253933,79.78101623,
Texas,Webb,30.74431818,5.865329513,,,,274794,5.439007246,74.95619028,77.47522611,
Utah,Box Elder,39.0966811,,,,29.17125382,54079,4.733028652,50.98057038,223.9702814,54.06070224
Utah,Cache,41.44571429,,12.31210191,,,124438,5.094953022,46.8662944,,64.01200616
Utah,Carbon,48.76923077,,6.184563758,,,20295,4.307389056,58.59751792,,42.48649314
Utah,Davis,48.28219178,,23.33333333,,32.58166189,347637,5.541125993,54.47680666,,50.60242841
Utah,Duchesne,46.1829436,,10.56056338,,,20026,4.301594212,49.36009433,,51.53860518
Utah,Salt Lake,50.70895522,4.771014493,19.7740458,0.752542373,31.48493683,1135649,6.055244123,54.54939093,,49.97092044
Utah,San Juan,45.9761194,,,,,15356,4.186278103,56.62468721,94.22495629,37.34373909
Utah,Tooele,47.75342466,,7.42,,26.80991736,67456,4.829020585,53.82685038,,50.22356698
Utah,Uintah,46.67927632,,6.943462898,,,35150,4.545925329,49.79711528,95.78994397,51.20700757
Utah,Utah,47.42686567,5.304945055,27.88509317,,30.44572526,606425,5.782777097,53.96748048,,58.33978501
Utah,Washington,45.31120332,,9.290419162,,,165662,5.2192229,64.07993184,84.76057934,32.6730903
Utah,Weber,46.36127168,7.545454545,33.68253968,,34.01994302,251769,5.401002255,52.94425254,,66.01955114
Vermont,Bennington,34.80112045,,,,,35594,4.551376796,48.33641244,105.2185732,73.19515632
Vermont,Chittenden,34.7740113,3.089635854,11.19178082,,18.19135802,162372,5.21051114,47.88770814,92.45779402,61.19361276
Vermont,Rutland,33.40909091,2.820441989,14.20718232,0.2,26.70833333,59087,4.77149194,48.30717871,115.4316998,72.47205267
Virginia,Albemarle,38.81589958,,,,27.20661157,107702,5.032223768,,,
Virginia,Arlington,42.25203252,3.817142857,18.49589041,,31.39166667,234965,5.371003175,,,
Virginia,Botetourt,,,,6.730769231,,33192,4.521033422,,,
Virginia,Caroline,38.2195122,,,,,30461,4.483744157,,,
Virginia,Charles,37.26229508,,10.82548476,3.379120879,28.8442623,7004,3.845346137,,,
Virginia,Chesterfield,37.55833333,,,,29.63934426,343599,5.536051891,,,
Virginia,Fairfax,40.41869919,6.367977528,25.25479452,0.422222222,28.50564972,1148433,6.060105663,,,
Virginia,Fauquier,35.59756098,,,,,69465,4.84176604,,,
Virginia,Frederick,37.9055794,,,,31.01724138,86484,4.936935768,,,
Virginia,Giles,39.65266106,,,55.13864307,,16837,4.226264712,,,
Virginia,Hanover,39.60416667,,,,,105923,5.024990273,,,
Virginia,Henrico,36.94692737,3.393939394,15.26058632,0.399441341,29.89090909,327898,5.515738768,62.09230762,80.30021174,60.36559132
Virginia,Loudoun,42.15853659,,12.71506849,,30.21367521,398080,5.599970359,,,
Virginia,Madison,39.84848485,,,,,13277,4.123099955,48.35123244,117.0617567,72.84515557
Virginia,Prince Edward,35.61111111,,,,,22703,4.356083249,,,
Virginia,Prince William,41.0083682,,8.416438356,,,463023,5.665602565,,,
Virginia,Roanoke,39.06097561,3.490250696,11.59178082,0.364383562,27.31955923,93730,4.971878617,,,
Virginia,Rockbridge,36.95528455,,,,,22659,4.355240739,,,
Virginia,Rockingham,38.95528455,,17.79726027,0.161643836,28.40336134,80227,4.904320553,,,
Virginia,Stafford,38.27477477,,,,,146649,5.166279106,,,
Virginia,Wythe,39.7804878,,,,,28882,4.460627264,,,
Virginia,Bristol City,,,,,29.67256637,16790,4.225050696,,,
Virginia,Covington City,,,,8.838888889,,5531,3.742803658,,,
Virginia,Hampton City,41.05284553,2.443835616,7.893150685,0.662921348,26.3826087,134669,5.129267635,,,
Virginia,Lynchburg City,,,,,26.65789474,80995,4.90845821,,,
Virginia,Norfolk City,,3.325648415,15.67621777,0.198863636,28.75206612,244703,5.388639294,,,
Virginia,Richmond City,,4.211428571,22.00854701,,33.71666667,227032,5.356087075,,,
Virginia,Salem City,,,,,28.76785714,25862,4.412662107,,,
Virginia,Suffolk City,37.69547325,,,,,90237,4.955384648,,,
Virginia,Virginia Beach City,,,,,27.46781116,450435,5.653632129,,,
Washington,Benton,53.95798319,,,,,198171,5.297040101,55.78855989,104.0068366,
Washington,Chelan,,,,0.027624309,,76533,4.883848737,52.30492158,123.1331779,
Washington,Clallam,32.58892128,,,,,75474,4.877797368,46.06624091,97.6266009,86.3462143
Washington,Clark,37.36842105,,,,,474643,5.67636708,53.00165317,101.1481501,
Washington,Grant,,,9.614814815,,,95158,4.978445306,38.83353145,101.4091476,
Washington,King,34.53473945,7.029325513,27.859375,,25.14159292,2188649,6.340176118,51.48725505,92.08644469,76.81601458
Washington,Pierce,41.27840909,,25.88285714,,30.22941176,876764,5.942882709,51.41172108,84.86946567,
Washington,Skagit,29.29145729,,9.74556213,,,125619,5.099055332,50.34643141,,78.53744179
Washington,Spokane,44.70234114,,,,,506152,5.704280957,50.63073124,104.5929902,
Washington,Thurston,37.86928105,,,,,280588,5.448069093,,,
Washington,Whatcom,31.31491713,,,19.33850494,,221404,5.345185463,47.61211673,81.02558526,
Washington,Yakima,,,,,39.00847458,250193,5.398275155,51.59738943,101.3451162,
West Virginia,Berkeley,37.0203252,,,,34.53333333,114920,5.060395617,,,
West Virginia,Brooke,,,,7.894444444,36.8,22443,4.351080909,53.19151103,,
West Virginia,Cabell,39.43495935,,,,32.26890756,94958,4.977531559,,,
West Virginia,Gilmer,31.075,,,,,8005,3.903361336,,,
West Virginia,Greenbrier,38.64081633,,,,,35287,4.547614737,,,
West Virginia,Hancock,39.54693878,,,6.002739726,33.875,29448,4.469055804,,,
West Virginia,Harrison,,,,,31.08333333,67811,4.831300149,,,
West Virginia,Kanawha,34.60547945,3.673972603,,1.343373494,30.27705628,183293,5.263145879,58.87882816,102.7571394,64.17700288
West Virginia,Marion,,,,,32.125,56337,4.750793717,,,
West Virginia,Marshall,,,,3.42739726,37.07438017,31190,4.494015375,,,
West Virginia,Mason,,,,7.347945205,,26801,4.428150999,55.5343657,,
West Virginia,Mineral,,,,20.37299035,,27222,4.43492003,,,
West Virginia,Monongalia,38.76734694,,,2.310650888,29.94871795,105030,5.021313365,,,
West Virginia,Ohio,41.41463415,,,,32.325,42035,4.623611052,,,
West Virginia,Tucker,35.54415954,,,,,6915,3.839792184,,,
West Virginia,Wood,37.80487805,,,6.921126761,33.38596491,85104,4.929949973,,,
Wisconsin,Ashland,33.03013699,,,,14.22413793,15500,4.190331698,42.94683785,96.31326378,79.51457627
Wisconsin,Brown,37.07142857,,,2.140495868,28.36956522,262052,5.418387479,,,
Wisconsin,Columbia,39.29288703,,,,,57248,4.757760319,,,
Wisconsin,Dane,40.03862661,,,0.736986301,30.05228758,536416,5.729501723,49.77901484,96.8324555,
Wisconsin,Dodge,,2.145205479,,0.224657534,27.72916667,87786,4.943425261,48.50528979,103.4037005,71.43580387
Wisconsin,Door,38.5907173,,,,,27483,4.439064138,51.51216744,95.55904625,
Wisconsin,Eau Claire,35.57258065,,,,25.38333333,103671,5.015657288,,102.7060955,
Wisconsin,Fond du Lac,38.13807531,,,,,102548,5.010927195,,,
Wisconsin,Forest,34.59504132,,,0.065934066,15.52941176,8970,3.952792443,42.15087049,106.1268287,78.40399399
Wisconsin,Grant,,,,,28.91304348,51999,4.715994992,36.02262265,104.0412506,
Wisconsin,Jefferson,40.30894309,,,,,84832,4.928559706,,,
Wisconsin,Kenosha,45.90981964,,,,29.0375,168521,5.226654028,49.79467091,103.0815429,
Wisconsin,Kewaunee,40.34599156,,,,,20445,4.310587115,,,
Wisconsin,La Crosse,36.89473684,,,,27.41414141,118274,5.072889285,,,
Wisconsin,Manitowoc,39.65822785,,1.64,,,79175,4.898588072,52.26959812,105.3365429,
Wisconsin,Marathon,37.0464135,,,,,135732,5.132682248,,,
Wisconsin,Milwaukee,37.71957041,3.019886364,20.45555556,0.421917808,32.36075949,952085,5.978675723,49.58199627,101.5126175,
Wisconsin,Oneida,,,,4.830136986,,35254,4.5472084,43.41781352,106.8519695,
Wisconsin,Outagamie,37.93248945,,,11.18630137,26.53947368,186059,5.269650682,,,
Wisconsin,Ozaukee,42.17987152,,,,24.66666667,88429,4.946594714,47.29632773,106.8796545,
Wisconsin,Racine,47.66521739,,,,,196071,5.292413364,,,
Wisconsin,Rock,41.19747899,,,,,162309,5.210342602,,,
Wisconsin,Sauk,37.9612069,,,,23.47457627,63981,4.806051024,47.01563204,96.23599825,
Wisconsin,Sheboygan,42.80824742,,,,,115344,5.061995008,53.32846327,99.24191381,
Wisconsin,Taylor,33.84943182,,,,18.875,20321,4.307945076,,,
Wisconsin,Vilas,35.42194093,,,,15.1025641,21683,4.33611937,,,
Wisconsin,Walworth,39.7877551,,,,,103082,5.013182836,57.16974419,97.07090031,
Wisconsin,Waukesha,38.75105485,,,,,400621,5.602733711,49.56145184,103.3035684,
Wyoming,Albany,47.39349593,,17.02057613,0.188888889,21.09090909,38332,4.583561479,43.90279264,99.20951146,52.97696802
Wyoming,Big Horn,37.71823204,,,,,11906,4.075765878,45.88000591,,59.33428389
Wyoming,Campbell,40.85890411,,7.821100917,,,46242,4.665036609,46.88529624,212.6248228,58.18268118
Wyoming,Carbon,43.97534247,,7.457865169,6.536986301,,15303,4.184776578,44.87120386,88.85356649,56.84151769
Wyoming,Converse,41.88219178,0.351851852,5.950684932,1.781163435,,13809,4.14016223,47.48944826,212.2906024,54.70019282
Wyoming,Fremont,44.90373563,,0.536549708,18.61917808,15.59197787,39803,4.599915807,41.9651185,139.8038324,58.61557196
Wyoming,Laramie,44.72828508,1.848314607,22.54255319,0.291938998,18.66666667,98327,4.992672789,47.8726749,114.4093015,53.90380105
Wyoming,Natrona,41.95169082,,11.88746569,1.793053546,19.50909091,79547,4.900623806,49.1275996,122.7514436,51.38455421
Wyoming,Park,,,,,20.24528302,29568,4.47082195,,,
Wyoming,Sheridan,42.56367925,,13.95762712,0.215686275,26.87619048,30210,4.480150725,45.83729509,111.85755,61.86768165
Wyoming,Sublette,45.6820466,,5.003844042,,22.92520776,9799,3.991181758,38.82100415,118.4562564,61.98872487
Wyoming,Sweetwater,41.71362373,,8.001369863,3.638545953,22.73770492,43534,4.638828573,43.04559618,116.3966048,58.11910314
Wyoming,Teton,41.92253521,2.164383562,,,15.53517588,23265,4.366703057,35.92349215,97.31891755,69.62124245
Wyoming,Uinta,44.12672176,,4.539726027,,,20495,4.311647923,43.64827954,,56.21801472
Wyoming,Weston,41.45846154,,,0.440111421,,6927,3.840545188,48.00686195,,55.36472718
Alabama,Escambia,,,,,,,,65.17863948,102.1838332,16.45990703
Alaska,Denali ,,,,,,,,30.7125734,,70.69199387
California,Mono,,,,,,,,46.07571054,96.10767824,
Colorado,Prowers,,,,,,,,44.89020108,91.13759192,
Country Of Mexico,BAJA CALIFORNIA NORTE,,,,,,,,78.78421126,,
Georgia,Dawson,,,,,,,,,101.7084276,
Idaho,Bannock,,,,,,,,49.23265971,105.3320451,52.73829083
Idaho,Bonner,,,,,,,,46.2837676,82.80791323,65.61876287
Idaho,Kootenai,,,,,,,,46.93529283,104.3397444,73.52336054
Idaho,Latah,,,,,,,,47.06946154,83.44106084,70.20767762
Idaho,Nez Perce,,,,,,,,51.52771704,93.5965208,52.75252965
Idaho,Twin Falls,,,,,,,,47.18123342,98.50104684,62.7904686
Iowa,Cerro Gordo,,,,,,,,,97.26764953,
Maryland,Anne Arundel,,,,,,,,57.71691378,196.0604338,62.64811352
Michigan,Cass,,,,,,,,52.08186687,100.9011391,
Michigan,Ionia,,,,,,,,49.12162001,101.2714528,
Missouri,Buchanan,,,,,,,,57.58021711,96.79351438,64.35526951
New York,Nassau,,,,,,,,55.01267123,,68.94543377
Oregon,Deschutes,,,,,,,,47.03366916,108.0767713,59.29452019
Oregon,Union,,,,,,,,49.87281616,111.9774985,61.99587055
Puerto Rico,Adjuntas,,,,,,,,,,
Puerto Rico,Fajardo,,,,,,,,,,
Puerto Rico,Guayama,,,,,,,,,,
Puerto Rico,Guayanilla,,,,,,,,,,
Puerto Rico,Guaynabo,,,,,,,,,,
Puerto Rico,Ponce,,,,,,,,,,
South Dakota,Custer,,,,,,,,49.17235188,105.9030689,53.15723286
Texas,Chambers,,,,,,,,71.99081,81.04820561,
Texas,Ector,,,,,,,,66.37673128,85.38405006,
Texas,Kleberg,,,,,,,,73.64274667,75.49016174,
Texas,Lubbock,,,,,,,,62.40717689,92.87108324,
Texas,Maverick,,,,,,,,74.88659355,81.81852231,
Virgin Islands,St Croix,,,,,,,,,,
Washington,Okanogan,,,,,,,,50.42599408,88.99371943,
Washington,Stevens,,,,,,,,47.46475266,85.66136405,
Wyoming,Johnson,,,,,,,,47.25550041,,57.84709956
Wyoming,Lincoln,,,,,,,,41.64716675,,57.93269285
